"Year","State","State ANSI","Class","Category","Metric","Remark","Domain","Domain Category","Chemical_Number","Value"
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","HYDROGEN PEROXIDE","595",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","IRON PHOSPHATE","34903",100
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","METALDEHYDE","53001",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","METAM-POTASSIUM","39002",254000
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","METAM-SODIUM","39003",244000
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","PAECILOMYCES FUMOSOR","115002",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","PEROXYACETIC ACID","63201",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","POTASSIUM SILICATE","72606",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","REYNOUTRIA SACHALINE","55809",600
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","TOTAL",NA,7698900
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"OTHER","TRICHODERMA VIRENS STRAIN G-41","176604",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER","NITROGEN",NA,668000
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER","PHOSPHATE",NA,493000
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER","POTASH",NA,430000
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB",NA,"FERTILIZER","SULFUR",NA,57000
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","AZOXYSTROBIN","128810",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS PUMILUS","6485",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS SUBT. GB03","129068",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BLAD","30006",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID","128008",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN","81301",1.7
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER OCTANOATE","23306",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYFLUFENAMID","555550",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL","288202",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID","90209",0.6
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL","71503",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUOPYRAM","80302",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUXAPYROXAD","138009",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FOSETYL-AL","123301",4
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","ISOFETAMID","270000",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MEFENOXAM","113502",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MYCLOBUTANIL","128857",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PENTHIOPYRAD","90112",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","POTASSIUM BICARBON.","73508",2.4
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PROPICONAZOLE","122101",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN","99100",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL","288201",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","QUINOLINE","55459",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","STREPTOMYCES LYDICUS","6327",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","SULFUR","77501",3.7
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","TETRACONAZOLE","120603",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",0.7
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIRAM","79801",2.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRICHODERMA HARZ.","119202",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLOXYSTROBIN","129112",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLUMIZOLE","128879",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","FLUMIOXAZIN","129034",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","GLUFOSINATE-AMMONIUM","128850",8.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601",8.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","GLYPHOSATE POT. SALT","103613",8.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","NAPROPAMIDE","103001",8.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","OXYFLUORFEN","111601",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","PARAQUAT","61601",8.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","PENDIMETHALIN","108501",1.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","HERBICIDE","SULFENTRAZONE","129081",8.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ABAMECTIN","122804",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACEQUINOCYL","6329",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID","99050",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","AZADIRACHTIN","121701",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BEAUVERIA BASSIANA","128924",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENAZATE","586",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN","128825",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAKI SA-11","6519",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT SUB AIZAWAI GC-91","6426",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BUPROFEZIN","275100",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CARBARYL","56801",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORPYRIFOS","59101",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CYANTRANILIPROLE","90098",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","CYFLUMETOFEN","138831",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ETOXAZOLE","107091",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENBUTATIN-OXIDE","104601",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENPROPATHRIN","127901",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENPYROXIMATE","129131",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","FLONICAMID","128016",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","FLUPYRADIFURONE","122304",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","HELICOVERPA ZEA NPV","107300",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","HEXYTHIAZOX","128849",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","IMIDACLOPRID","129099",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION","57701",2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","METHOXYFENOZIDE","121027",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","NALED","34401",0.9
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","NEEM OIL","25006",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007",5.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","NOVALURON","124002",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","POTASSIUM SALTS","79021",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRETHRINS","69001",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRIDABEN","129105",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRIPROXYFEN","129032",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SOYBEAN OIL","31605",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINETORAM","110007",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINOSAD","110003",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPIROMESIFEN","24875",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SULFOXAFLOR","5210",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM","60109",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ZETA-CYPERMETHRIN","129064",3.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","BT KURSTAKI SA-12","6518",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","CAPRIC ACID","128955",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","CAPRYLIC ACID","128919",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","CHLOROPICRIN","81501",244.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","DICHLOROPROPENE","29001",83.6
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","FLUTRIAFOL","128940",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","GLIOCLADIUM VIRENS","129000",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","HYDROGEN PEROXIDE","595",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","IRON PHOSPHATE","34903",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","METALDEHYDE","53001",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","METAM-POTASSIUM","39002",214
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","METAM-SODIUM","39003",228.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","PAECILOMYCES FUMOSOR","115002",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","PEROXYACETIC ACID","63201",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","POTASSIUM SILICATE","72606",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","REYNOUTRIA SACHALINE","55809",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","OTHER","TRICHODERMA VIRENS STRAIN G-41","176604",50.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","NITROGEN",NA,6
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","PHOSPHATE",NA,8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","POTASH",NA,5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER","SULFUR",NA,2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN","128810",0.4
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS PUMILUS","6485",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS SUBT. GB03","129068",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BLAD","30006",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID","128008",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN","81301",10.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER OCTANOATE","23306",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYFLUFENAMID","555550",0
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL","288202",0.8
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID","90209",1.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL","71503",0.5
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUOPYRAM","80302",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUXAPYROXAD","138009",0.4
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FOSETYL-AL","123301",18.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","ISOFETAMID","270000",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MEFENOXAM","113502",1.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MYCLOBUTANIL","128857",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PENTHIOPYRAD","90112",0.6
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","POTASSIUM BICARBON.","73508",2.9
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE","122101",0.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN","99100",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL","288201",0.9
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","QUINOLINE","55459",0.3
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","STREPTOMYCES LYDICUS","6327",8.2
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","SULFUR","77501",26.6
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","TETRACONAZOLE","120603",0.1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",1
2019,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","THIRAM","79801",5.1
