"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Class","Method","Marketing_channels","Utilizations","Category","Metric","Remark","Domain","Domain Category","Chemical_Number","Value","CV (%)"
"CENSUS",2022,"YEAR","STATE","ARKANSAS","05",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,71,36
"CENSUS",2022,"YEAR","STATE","ARKANSAS","05",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,80,35.7
"CENSUS",2022,"YEAR","STATE","ARKANSAS","05",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,24,34.2
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,138,99.95
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,35019,32.5
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,1699,31
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,370,31.6
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,8154,68.4
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,46093,21.8
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,46,45.6
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,165,91.9
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,35457,32.1
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,676,42.5
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,1736,30.8
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,409,31.8
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,8323,65.6
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,46813,21.9
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,27,23.5
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,438,6.4
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,38,83.7
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,40,52.1
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,169,99.95
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,720,50.2
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,189,39.6
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,74,98.6
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,114,34.3
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,36,43.5
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,47,27.1
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,52,29.4
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,114,63.8
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,626,26.9
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,212,42.6
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,76,93.5
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,114,34.3
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,36,43.5
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,47,27.1
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,52,29.4
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,114,63.8
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,651,27.8
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,32,92
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,22,39.5
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,10,47.4
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,1,99.95
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,3,83.7
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,9,68.3
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,8,77.8
"CENSUS",2022,"YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,85,58.8
"CENSUS",2022,"YEAR","STATE","COLORADO","08",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,73.5
"CENSUS",2022,"YEAR","STATE","COLORADO","08",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,30,47
"CENSUS",2022,"YEAR","STATE","COLORADO","08",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,20,59.7
"CENSUS",2022,"YEAR","STATE","COLORADO","08",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,39,18.2
"CENSUS",2022,"YEAR","STATE","COLORADO","08",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,64,18.8
"CENSUS",2022,"YEAR","STATE","COLORADO","08",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,27,26.5
"CENSUS",2022,"YEAR","STATE","CONNECTICUT","09",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,119,22.7
"CENSUS",2022,"YEAR","STATE","CONNECTICUT","09",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,156,18.6
"CENSUS",2022,"YEAR","STATE","CONNECTICUT","09",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,37,8.6
"CENSUS",2022,"YEAR","STATE","CONNECTICUT","09",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,97,17.2
"CENSUS",2022,"YEAR","STATE","CONNECTICUT","09",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,128,15.9
"CENSUS",2022,"YEAR","STATE","CONNECTICUT","09",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,44,19.4
"CENSUS",2022,"YEAR","STATE","DELAWARE","10",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","DELAWARE","10",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,27,5.3
"CENSUS",2022,"YEAR","STATE","DELAWARE","10",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","DELAWARE","10",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,14,46
"CENSUS",2022,"YEAR","STATE","DELAWARE","10",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,16,40.2
"CENSUS",2022,"YEAR","STATE","DELAWARE","10",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,5,37.9
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,8,76.1
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,1414,27.7
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,131,22.2
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,1401,33.5
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,13413,5.9
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,8,76.1
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,180,20.1
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,9938,0.05
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,469,59.9
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,1459,25
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,131,22.2
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,1478,32.4
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,13663,5.5
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,45,99.95
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,76,13.4
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,249,23.3
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,54,33.2
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,82,21.1
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,38,0.05
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,22,59
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,43,22.5
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,19,18.7
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,22,41.1
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,280,12.6
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","0.1 TO 0.9 ACRES",NA,54,33.2
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,82,21.1
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,38,0.05
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,22,59
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,43,22.5
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","5.0 TO 14.9 ACRES",NA,19,18.7
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,22,41.1
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,280,12.6
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","1.0 TO 4.9 ACRES",NA,2,82.2
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","100 OR MORE ACRES",NA,4,0.05
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","15.0 TO 24.9 ACRES",NA,3,99.95
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","25.0 TO 49.9 ACRES",NA,3,99.95
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"AREA GROWN","50.0 TO 99.9 ACRES",NA,5,68.4
"CENSUS",2022,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,17,31.6
"CENSUS",2022,"YEAR","STATE","GEORGIA","13",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,249,13
"CENSUS",2022,"YEAR","STATE","GEORGIA","13",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,269,12.7
"CENSUS",2022,"YEAR","STATE","GEORGIA","13",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,21,31
"CENSUS",2022,"YEAR","STATE","GEORGIA","13",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,121,16
"CENSUS",2022,"YEAR","STATE","GEORGIA","13",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,150,18.6
"CENSUS",2022,"YEAR","STATE","GEORGIA","13",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,41,31
"CENSUS",2022,"YEAR","STATE","HAWAII","15",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","HAWAII","15",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,2.9
"CENSUS",2022,"YEAR","STATE","HAWAII","15",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","STATE","HAWAII","15",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,8,29
"CENSUS",2022,"YEAR","STATE","HAWAII","15",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,11,27.3
"CENSUS",2022,"YEAR","STATE","HAWAII","15",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,4,33.5
"CENSUS",2022,"YEAR","STATE","IDAHO","16",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,30,22.8
"CENSUS",2022,"YEAR","STATE","IDAHO","16",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,32,22.5
"CENSUS",2022,"YEAR","STATE","IDAHO","16",NA,NA,NA,NA,NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,29.2
"CENSUS",2022,"YEAR","STATE","IDAHO","16",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,72,15.4
"CENSUS",2022,"YEAR","STATE","IDAHO","16",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,78,14.4
"CENSUS",2022,"YEAR","STATE","IDAHO","16",NA,NA,NA,NA,NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,34.2
